price,city,locality_tier,area_sqft,bhk,bathrooms,floor,total_floors,parking,lift,east_facing,furnishing,property_age
10099760,Hyderabad,Budget,1862,4,3,2,10,1,1,1,Semi-Furnished,5
5715508,Kolkata,Budget,1550,3,2,11,17,1,0,0,Unfurnished,6
8207587,Mumbai,Budget,567,1,1,3,3,1,0,1,Semi-Furnished,5
10896994,Jaipur,Mid,2130,4,4,4,6,1,1,0,Semi-Furnished,4
5645320,Noida,Budget,1365,3,3,1,5,1,1,1,Unfurnished,9
10299273,Mumbai,Budget,819,2,2,6,10,1,1,0,Unfurnished,10
13537115,Delhi,Budget,1533,3,2,2,3,1,0,0,Semi-Furnished,5
31473498,Mumbai,Premium,965,2,1,0,24,1,1,1,Fully Furnished,6
17444528,Delhi,Budget,1848,3,2,5,12,1,1,0,Fully Furnished,9
12349899,Kolkata,Mid,2055,4,3,17,24,0,1,0,Semi-Furnished,5
6585415,Bangalore,Budget,1006,2,2,4,4,0,1,1,Unfurnished,7
31622173,Mumbai,Premium,979,2,2,2,8,1,1,1,Fully Furnished,13
3897644,Bangalore,Mid,353,1,1,5,12,1,1,0,Unfurnished,6
4954629,Jaipur,Mid,1067,2,2,2,11,1,1,0,Unfurnished,10
7631447,Chennai,Mid,990,2,1,0,2,0,1,1,Semi-Furnished,9
15182361,Bangalore,Premium,990,2,1,2,24,1,1,1,Semi-Furnished,7
6728606,Mumbai,Budget,511,1,1,6,22,1,1,1,Unfurnished,8
6883898,Jaipur,Premium,1026,2,2,2,2,0,0,0,Unfurnished,10
4671492,Kolkata,Mid,791,2,2,0,8,1,1,0,Semi-Furnished,8
11829429,Delhi,Premium,600,1,1,4,4,1,0,1,Unfurnished,4
27825692,Mumbai,Mid,1398,3,3,12,18,0,1,1,Semi-Furnished,9
26786200,Mumbai,Mid,1483,3,3,2,11,1,1,0,Unfurnished,8
13818953,Mumbai,Mid,654,1,1,2,3,1,0,1,Semi-Furnished,13
14027382,Hyderabad,Mid,1713,3,2,0,2,0,1,0,Semi-Furnished,9
14645777,Noida,Mid,2295,5,5,1,4,0,1,0,Semi-Furnished,8
22091725,Hyderabad,Premium,2003,4,3,2,2,1,0,0,Unfurnished,5
4624444,Kolkata,Premium,532,1,1,3,3,1,0,0,Unfurnished,7
13138342,Bangalore,Mid,1319,3,2,9,9,1,1,0,Unfurnished,11
5778685,Pune,Budget,1096,2,2,1,12,1,1,0,Semi-Furnished,10
4565888,Pune,Mid,513,1,1,5,6,1,1,0,Semi-Furnished,8
22735161,Mumbai,Mid,1023,2,1,7,9,1,1,0,Fully Furnished,7
9970261,Bangalore,Mid,889,2,1,3,3,1,1,0,Semi-Furnished,11
12049581,Chennai,Mid,1549,3,2,2,4,1,1,0,Semi-Furnished,5
41568317,Mumbai,Premium,1600,3,2,8,11,0,0,0,Unfurnished,9
25597461,Bangalore,Premium,1515,3,2,4,5,1,1,0,Fully Furnished,16
7244892,Hyderabad,Mid,938,2,1,0,5,1,1,0,Unfurnished,8
4998076,Jaipur,Mid,947,2,2,2,3,1,0,1,Semi-Furnished,9
17040097,Bangalore,Premium,1026,2,1,1,9,1,1,1,Fully Furnished,10
6019630,Kolkata,Mid,1005,2,1,6,14,0,1,0,Semi-Furnished,4
19317184,Bangalore,Budget,2608,5,4,6,6,0,1,0,Fully Furnished,7
9016652,Kolkata,Mid,1442,3,3,1,2,1,1,1,Semi-Furnished,5
21162849,Hyderabad,Mid,2353,5,4,0,16,1,1,0,Fully Furnished,9
5624346,Ahmedabad,Budget,1543,3,3,1,2,1,0,1,Semi-Furnished,9
7043738,Bangalore,Budget,942,2,1,5,6,1,1,0,Semi-Furnished,9
8773426,Hyderabad,Mid,1094,2,2,4,4,0,0,1,Unfurnished,4
6935526,Chennai,Budget,1500,3,3,0,23,1,1,0,Unfurnished,7
15173228,Bangalore,Premium,1078,2,2,4,12,1,1,1,Unfurnished,14
36295917,Mumbai,Mid,1878,4,3,3,8,0,1,0,Semi-Furnished,5
29810322,Mumbai,Mid,1517,3,3,5,10,0,1,1,Semi-Furnished,10
27560547,Mumbai,Premium,916,2,1,2,7,1,1,0,Semi-Furnished,7
7029620,Ahmedabad,Mid,1353,3,2,2,3,1,0,0,Unfurnished,12
39914915,Delhi,Premium,1896,4,3,10,11,0,1,0,Fully Furnished,6
12596660,Delhi,Mid,934,2,2,4,7,0,1,1,Semi-Furnished,7
12385301,Pune,Mid,1649,3,2,4,9,1,1,1,Unfurnished,5
6009147,Delhi,Mid,431,1,1,2,2,0,0,1,Unfurnished,6
15148942,Hyderabad,Premium,1347,3,2,1,3,1,0,1,Unfurnished,12
17048148,Mumbai,Premium,515,1,1,1,8,1,1,0,Fully Furnished,10
3614752,Noida,Mid,503,1,1,6,6,0,1,0,Semi-Furnished,12
5348724,Kolkata,Budget,1440,3,2,1,4,1,1,1,Unfurnished,6
8840201,Ahmedabad,Premium,980,2,1,3,4,1,1,0,Fully Furnished,10
19115468,Bangalore,Mid,1617,3,2,7,9,1,1,1,Fully Furnished,6
10698325,Pune,Budget,2080,4,3,0,2,1,0,0,Semi-Furnished,7
34426114,Mumbai,Premium,1070,2,2,0,6,1,1,1,Fully Furnished,12
19267637,Mumbai,Budget,1357,3,2,0,7,1,1,0,Fully Furnished,8
36708718,Mumbai,Mid,1846,3,2,4,4,0,1,1,Semi-Furnished,2
9457605,Hyderabad,Mid,1126,2,2,2,15,1,1,0,Semi-Furnished,8
17855340,Bangalore,Mid,1562,3,3,0,2,1,1,1,Fully Furnished,8
10842756,Hyderabad,Mid,1360,3,3,17,17,1,1,1,Unfurnished,8
35722339,Mumbai,Mid,1613,3,2,9,12,1,1,0,Fully Furnished,6
12335771,Bangalore,Budget,1939,4,4,0,6,1,1,1,Unfurnished,13
7700033,Pune,Budget,1476,3,2,0,22,1,1,0,Semi-Furnished,9
25972562,Bangalore,Mid,2298,5,5,2,11,0,1,0,Fully Furnished,15
7065320,Pune,Budget,1351,3,2,13,22,0,1,0,Semi-Furnished,6
14892403,Delhi,Mid,1052,2,2,5,7,1,1,0,Semi-Furnished,4
10274895,Kolkata,Mid,1620,3,2,3,6,1,1,1,Semi-Furnished,4
10148906,Hyderabad,Mid,1082,2,1,6,7,1,0,0,Fully Furnished,11
12647149,Delhi,Budget,1578,3,2,2,2,0,1,0,Unfurnished,7
21836070,Delhi,Mid,1492,3,3,1,20,1,1,1,Fully Furnished,8
10122975,Chennai,Mid,1451,3,3,1,10,1,1,0,Unfurnished,10
2402982,Kolkata,Budget,534,1,1,9,9,1,1,0,Semi-Furnished,9
16679219,Bangalore,Mid,1598,3,3,0,22,1,0,0,Semi-Furnished,7
9226674,Delhi,Premium,500,1,1,22,24,1,1,0,Unfurnished,10
9631512,Ahmedabad,Mid,1645,3,2,1,3,0,0,0,Fully Furnished,9
10736899,Chennai,Mid,1474,3,3,8,12,1,1,0,Unfurnished,8
25017228,Bangalore,Mid,2382,5,4,1,8,1,1,0,Semi-Furnished,12
8074170,Bangalore,Budget,998,2,1,6,6,1,1,0,Fully Furnished,10
20172091,Delhi,Mid,1512,3,2,23,24,0,1,0,Semi-Furnished,4
12537185,Chennai,Mid,1490,3,2,3,16,1,1,1,Fully Furnished,7
21075311,Bangalore,Mid,2153,4,4,8,11,0,1,1,Unfurnished,11
10241377,Jaipur,Premium,1596,3,3,3,5,0,1,0,Unfurnished,8
7956709,Bangalore,Mid,828,2,2,5,10,0,1,1,Unfurnished,7
7961850,Bangalore,Budget,1184,2,2,7,7,1,1,0,Unfurnished,8
10909608,Hyderabad,Mid,1171,3,3,1,4,0,1,0,Fully Furnished,9
15935980,Noida,Premium,1758,3,3,1,6,1,1,0,Unfurnished,9
10977241,Kolkata,Mid,1965,4,3,0,3,1,0,0,Unfurnished,7
9299291,Bangalore,Mid,977,2,2,6,7,0,0,0,Unfurnished,6
12762660,Pune,Budget,2492,5,4,0,11,1,1,1,Semi-Furnished,13
3077169,Hyderabad,Budget,546,1,1,0,2,1,0,0,Semi-Furnished,10
20682007,Hyderabad,Mid,2499,5,4,1,13,1,1,1,Semi-Furnished,3
15890429,Delhi,Budget,1983,4,3,1,2,1,1,0,Unfurnished,10
16002058,Bangalore,Mid,1657,3,3,4,7,0,1,0,Unfurnished,7
19510129,Delhi,Mid,1567,3,3,3,8,0,1,1,Unfurnished,9
3283917,Noida,Mid,384,1,1,10,13,1,1,0,Fully Furnished,6
13495887,Delhi,Premium,588,1,1,10,13,1,1,0,Fully Furnished,7
4334374,Noida,Budget,1062,2,1,1,6,0,1,0,Semi-Furnished,8
5608107,Hyderabad,Premium,434,1,1,2,2,1,0,0,Semi-Furnished,6
12510423,Chennai,Mid,1595,3,2,6,11,1,1,1,Semi-Furnished,8
4950791,Hyderabad,Budget,981,2,1,3,7,1,1,0,Unfurnished,7
36551309,Mumbai,Mid,1973,4,4,2,5,1,1,1,Unfurnished,11
6394127,Bangalore,Budget,970,2,1,0,4,1,1,1,Unfurnished,1
22225418,Mumbai,Mid,1208,3,3,0,2,1,0,0,Unfurnished,9
11969618,Chennai,Mid,1436,3,2,1,4,1,1,0,Fully Furnished,13
7836161,Bangalore,Budget,1085,2,2,3,6,1,1,1,Semi-Furnished,8
12810810,Pune,Premium,997,2,2,2,7,1,1,0,Fully Furnished,10
7189780,Delhi,Budget,845,2,2,5,8,1,0,0,Unfurnished,9
34770354,Mumbai,Mid,1615,3,2,4,5,1,1,0,Fully Furnished,3
11356075,Bangalore,Budget,1464,3,2,13,21,1,1,0,Fully Furnished,12
7593417,Noida,Premium,853,2,2,3,7,0,1,1,Unfurnished,6
16681432,Pune,Mid,2264,4,4,4,6,1,1,0,Unfurnished,11
3084791,Bangalore,Budget,373,1,1,0,2,1,0,0,Fully Furnished,12
13154029,Hyderabad,Mid,1605,3,3,3,9,1,1,0,Semi-Furnished,10
10836430,Mumbai,Budget,907,2,2,1,9,0,0,0,Unfurnished,9
4794386,Jaipur,Budget,1516,3,3,5,8,1,1,0,Unfurnished,8
10368258,Chennai,Budget,1891,4,3,11,19,0,1,0,Fully Furnished,11
10905881,Delhi,Budget,1351,3,2,5,13,1,0,0,Unfurnished,8
9659184,Hyderabad,Mid,1062,2,1,3,17,0,1,1,Fully Furnished,10
29317919,Mumbai,Premium,1048,2,1,0,2,1,0,0,Semi-Furnished,12
20471872,Noida,Premium,2137,4,3,1,4,1,1,0,Semi-Furnished,13
30391779,Mumbai,Mid,1495,3,2,4,5,1,1,0,Semi-Furnished,6
8217045,Chennai,Premium,766,1,1,8,10,1,1,0,Unfurnished,8
20817950,Delhi,Mid,1532,3,3,3,6,1,1,1,Semi-Furnished,6
12486460,Pune,Premium,1068,2,2,8,13,1,1,0,Semi-Furnished,7
3613817,Pune,Premium,336,1,1,1,5,1,1,0,Unfurnished,11
20174302,Chennai,Premium,1926,4,4,3,3,1,0,0,Unfurnished,8
8517383,Chennai,Budget,1562,3,3,1,4,0,1,0,Fully Furnished,5
5677725,Ahmedabad,Mid,989,2,1,0,3,1,0,1,Semi-Furnished,6
33740796,Mumbai,Mid,1522,3,3,3,3,1,1,0,Fully Furnished,4
15013746,Delhi,Budget,1902,4,4,3,3,0,1,0,Unfurnished,8
11044371,Delhi,Premium,514,1,1,2,2,1,0,1,Semi-Furnished,12
5136687,Jaipur,Budget,1514,3,2,6,11,1,1,0,Semi-Furnished,11
13428538,Bangalore,Mid,1358,3,3,4,5,0,1,0,Unfurnished,8
11356488,Pune,Premium,1077,2,2,0,2,1,0,0,Unfurnished,10
10214644,Chennai,Mid,1295,3,3,2,5,1,1,0,Semi-Furnished,8
5143691,Delhi,Budget,522,1,1,18,20,0,1,0,Fully Furnished,4
20559496,Delhi,Mid,1711,3,2,2,7,1,1,0,Unfurnished,8
20006724,Delhi,Budget,2081,4,3,9,24,1,1,1,Fully Furnished,6
15427920,Bangalore,Premium,1080,2,1,7,8,0,0,1,Unfurnished,11
22789155,Delhi,Mid,1892,4,4,10,24,0,0,1,Unfurnished,6
45737127,Mumbai,Premium,1712,3,3,3,3,1,0,0,Unfurnished,6
6488599,Ahmedabad,Mid,1165,2,2,1,4,1,1,0,Semi-Furnished,8
9130906,Noida,Mid,1398,3,2,0,11,1,1,0,Semi-Furnished,6
3085786,Bangalore,Budget,443,1,1,16,24,0,1,0,Unfurnished,7
40975878,Delhi,Premium,2150,4,4,10,15,1,1,1,Semi-Furnished,8
36821688,Mumbai,Mid,1715,3,3,0,8,1,0,1,Fully Furnished,10
10632942,Chennai,Mid,1348,3,3,2,2,1,0,0,Semi-Furnished,7
5522041,Kolkata,Budget,1379,3,2,0,5,1,1,1,Semi-Furnished,9
17689935,Mumbai,Budget,1482,3,3,0,2,1,0,0,Unfurnished,4
22938466,Mumbai,Budget,1739,4,3,3,4,1,0,0,Semi-Furnished,9
6809711,Kolkata,Budget,1502,3,3,3,4,1,1,0,Fully Furnished,11
10828497,Chennai,Budget,2142,4,4,0,5,1,1,1,Semi-Furnished,5
17054408,Mumbai,Budget,1327,3,2,10,16,0,0,0,Semi-Furnished,13
5626202,Chennai,Budget,1015,2,1,0,3,0,0,0,Fully Furnished,8
40139373,Delhi,Premium,1930,4,3,2,4,1,1,0,Fully Furnished,7
16692495,Bangalore,Mid,1696,3,3,3,4,1,0,1,Unfurnished,5
11681813,Pune,Mid,1431,3,2,1,4,1,1,0,Semi-Furnished,7
15098622,Kolkata,Mid,2682,5,5,0,5,1,1,0,Unfurnished,9
4676764,Bangalore,Mid,428,1,1,3,4,1,0,0,Unfurnished,9
7322935,Noida,Mid,1092,2,2,13,24,1,1,0,Semi-Furnished,6
8502115,Bangalore,Budget,1030,2,1,5,6,1,1,0,Fully Furnished,5
18718360,Pune,Premium,1483,3,2,2,2,1,1,0,Fully Furnished,10
12488441,Bangalore,Budget,1905,4,4,6,6,1,1,1,Unfurnished,7
8575416,Ahmedabad,Budget,2538,5,4,3,3,1,0,0,Unfurnished,7
5484675,Ahmedabad,Budget,1447,3,3,3,3,1,0,1,Semi-Furnished,8
19077718,Mumbai,Budget,1417,3,3,2,4,1,1,1,Semi-Furnished,8
9504988,Noida,Budget,2176,4,4,2,3,1,0,1,Semi-Furnished,9
9674795,Kolkata,Mid,1565,3,2,0,11,1,1,1,Semi-Furnished,5
6442367,Kolkata,Mid,1077,2,2,4,14,0,1,0,Semi-Furnished,6
19951800,Delhi,Mid,1453,3,2,5,5,1,1,0,Semi-Furnished,6
9069828,Kolkata,Budget,2477,5,4,5,11,0,1,1,Unfurnished,9
9024765,Kolkata,Budget,2470,5,5,3,5,0,1,1,Unfurnished,7
12621774,Delhi,Budget,1540,3,2,2,3,1,1,0,Unfurnished,8
18158753,Noida,Premium,2077,4,4,1,5,1,1,0,Unfurnished,10
22410883,Mumbai,Mid,996,2,2,5,8,1,1,0,Fully Furnished,12
16138978,Mumbai,Mid,904,2,2,0,2,1,1,0,Unfurnished,11
28124893,Hyderabad,Premium,2591,5,5,6,10,0,1,1,Unfurnished,6
8985191,Hyderabad,Mid,1004,2,2,6,12,1,1,0,Fully Furnished,14
9890971,Chennai,Premium,827,2,2,13,17,1,1,0,Fully Furnished,11
9629699,Mumbai,Budget,743,2,1,1,2,1,0,0,Unfurnished,4
11135291,Noida,Mid,1535,3,2,1,2,1,0,1,Fully Furnished,3
25233096,Mumbai,Mid,1400,3,2,2,2,0,1,0,Unfurnished,10
14287602,Mumbai,Budget,1051,2,1,12,22,1,1,1,Semi-Furnished,8
39339959,Mumbai,Mid,1906,4,3,13,13,1,1,1,Semi-Furnished,6
24223930,Hyderabad,Premium,2015,4,4,6,16,1,1,1,Semi-Furnished,10
6863828,Noida,Mid,954,2,1,0,7,1,1,0,Fully Furnished,11
12267304,Chennai,Premium,1210,2,2,2,7,0,1,0,Unfurnished,13
14348669,Kolkata,Premium,1614,3,2,1,4,1,0,1,Semi-Furnished,7
47106581,Mumbai,Premium,1661,3,2,5,16,1,0,1,Semi-Furnished,4
9147661,Hyderabad,Mid,1002,2,2,11,15,0,1,0,Fully Furnished,10
15122038,Bangalore,Premium,1098,2,1,4,5,0,1,0,Unfurnished,3
8085018,Hyderabad,Mid,1010,2,1,1,5,0,1,0,Semi-Furnished,9
14845083,Mumbai,Budget,1176,2,1,0,12,0,1,0,Semi-Furnished,7
11509760,Chennai,Mid,1491,3,3,1,2,1,0,0,Semi-Furnished,9
7409705,Hyderabad,Budget,1332,3,2,11,17,1,1,0,Semi-Furnished,7
10996823,Pune,Mid,1260,3,3,3,6,1,1,0,Fully Furnished,9
16465851,Bangalore,Mid,1700,3,2,0,6,1,1,0,Unfurnished,7
15921487,Mumbai,Budget,1057,2,2,9,10,1,1,0,Fully Furnished,7
16943693,Chennai,Premium,1565,3,2,2,10,0,1,0,Semi-Furnished,5
19823928,Mumbai,Premium,678,1,1,2,4,1,1,1,Semi-Furnished,7
8112350,Ahmedabad,Mid,1301,3,3,21,24,1,1,0,Fully Furnished,4
11456585,Chennai,Mid,1456,3,2,15,24,1,1,1,Semi-Furnished,8
21848250,Mumbai,Budget,1471,3,2,5,7,1,1,1,Fully Furnished,7
6497810,Noida,Budget,1589,3,2,7,8,0,1,0,Unfurnished,10
12079044,Hyderabad,Mid,1416,3,3,5,8,1,1,1,Semi-Furnished,9
36914794,Mumbai,Mid,1855,4,3,7,7,1,0,0,Semi-Furnished,10
10545539,Chennai,Mid,1354,3,3,7,24,1,1,0,Semi-Furnished,9
13372872,Delhi,Budget,1637,3,2,4,4,1,1,0,Unfurnished,11
9512466,Kolkata,Budget,2410,5,4,0,2,1,0,1,Semi-Furnished,9
5778319,Kolkata,Budget,1433,3,3,12,22,1,0,0,Semi-Furnished,10
8535721,Jaipur,Mid,1576,3,2,1,3,1,0,1,Fully Furnished,4
2742775,Hyderabad,Budget,416,1,1,7,12,1,1,1,Semi-Furnished,10
7754825,Bangalore,Mid,795,2,1,3,3,0,1,0,Unfurnished,6
10192030,Pune,Mid,1310,3,3,10,24,0,1,0,Semi-Furnished,9
19600874,Mumbai,Budget,1493,3,3,13,14,1,0,0,Semi-Furnished,10
12096879,Hyderabad,Premium,1059,2,2,19,21,1,1,1,Unfurnished,17
12222283,Hyderabad,Budget,2475,5,5,6,24,0,1,0,Unfurnished,7
33410468,Mumbai,Premium,1051,2,1,2,2,1,1,0,Fully Furnished,14
10059674,Bangalore,Budget,1306,3,2,4,6,1,0,0,Fully Furnished,8
5580396,Kolkata,Mid,814,2,1,4,10,1,0,0,Fully Furnished,6
10702479,Kolkata,Mid,1770,3,3,6,14,1,1,0,Semi-Furnished,14
46214993,Mumbai,Mid,2147,4,3,3,4,1,1,0,Fully Furnished,10
21052308,Mumbai,Mid,1092,2,2,10,21,0,1,1,Semi-Furnished,8
5282828,Delhi,Mid,420,1,1,0,3,1,0,1,Unfurnished,4
8728670,Ahmedabad,Mid,1471,3,3,8,17,0,1,0,Fully Furnished,6
41816991,Mumbai,Premium,1499,3,3,6,7,1,1,0,Unfurnished,5
17736940,Pune,Premium,1657,3,2,3,7,1,1,0,Unfurnished,12
72783457,Mumbai,Premium,2548,5,5,5,5,1,1,0,Semi-Furnished,7
3983949,Chennai,Mid,563,1,1,0,2,1,1,0,Unfurnished,6
10496793,Bangalore,Budget,1479,3,2,5,5,0,1,1,Semi-Furnished,6
9309882,Pune,Budget,1595,3,3,3,6,1,1,0,Fully Furnished,7
30772662,Delhi,Mid,2536,5,5,2,7,1,1,0,Unfurnished,5
15802279,Chennai,Mid,2005,4,3,8,12,1,1,1,Semi-Furnished,3
12774739,Delhi,Budget,1410,3,3,4,5,1,1,1,Semi-Furnished,2
11077363,Pune,Mid,1486,3,3,2,6,1,1,0,Unfurnished,6
4289061,Ahmedabad,Mid,870,2,2,0,20,0,1,1,Unfurnished,8
20867936,Mumbai,Mid,995,2,1,1,12,1,1,1,Semi-Furnished,10
13017990,Ahmedabad,Premium,1510,3,2,0,2,1,0,0,Fully Furnished,10
14789956,Hyderabad,Premium,1211,3,2,3,15,1,0,1,Semi-Furnished,11
38765845,Mumbai,Premium,1472,3,2,17,24,0,1,0,Unfurnished,5
14160698,Bangalore,Mid,1358,3,3,8,23,0,0,0,Semi-Furnished,9
31100174,Mumbai,Premium,1059,2,1,6,16,1,1,0,Semi-Furnished,8
17959851,Pune,Premium,1576,3,2,1,9,1,1,0,Semi-Furnished,9
6900316,Pune,Mid,948,2,1,2,4,1,1,0,Unfurnished,3
28796399,Mumbai,Premium,1065,2,1,10,10,0,1,0,Unfurnished,9
14081921,Hyderabad,Premium,1070,2,2,3,11,1,1,1,Fully Furnished,9
7230377,Kolkata,Budget,1972,4,4,4,4,0,0,1,Unfurnished,16
7350337,Noida,Premium,684,1,1,1,4,1,1,0,Fully Furnished,6
14518634,Hyderabad,Mid,1912,4,4,0,5,0,1,0,Unfurnished,4
7335579,Noida,Mid,1176,2,1,2,10,1,1,1,Unfurnished,10
11900646,Hyderabad,Mid,1472,3,2,1,4,0,1,0,Semi-Furnished,8
18688813,Bangalore,Mid,1898,4,4,3,8,1,0,1,Unfurnished,13
9936347,Kolkata,Mid,1457,3,3,13,19,1,1,1,Fully Furnished,12
4585377,Hyderabad,Budget,868,2,2,4,4,0,1,1,Unfurnished,10
11388328,Bangalore,Mid,1094,2,2,3,24,1,1,0,Semi-Furnished,14
9451874,Hyderabad,Budget,1807,4,4,3,7,0,1,0,Semi-Furnished,10
6718422,Kolkata,Mid,1166,2,2,1,2,1,0,0,Unfurnished,4
5600918,Kolkata,Budget,1387,3,2,1,2,1,0,0,Semi-Furnished,5
12546852,Bangalore,Budget,1600,3,3,2,5,1,1,1,Fully Furnished,11
10246045,Delhi,Budget,1002,2,1,2,4,1,1,1,Fully Furnished,10
8686937,Hyderabad,Mid,1032,2,1,11,16,1,1,1,Semi-Furnished,8
13211006,Hyderabad,Mid,1429,3,2,12,12,1,1,0,Fully Furnished,7
14266730,Delhi,Budget,1542,3,2,2,18,0,1,1,Fully Furnished,7
4117083,Kolkata,Budget,1016,2,1,2,8,0,1,1,Semi-Furnished,8
8428065,Bangalore,Budget,1325,3,3,5,6,1,1,0,Unfurnished,13
22970798,Delhi,Mid,1884,4,4,3,4,1,1,0,Unfurnished,14
28687433,Mumbai,Budget,1935,4,3,6,8,1,1,1,Fully Furnished,2
13379761,Delhi,Mid,909,2,1,6,9,1,1,0,Fully Furnished,8
7922970,Noida,Mid,1150,2,2,3,5,1,1,1,Semi-Furnished,7
37309978,Delhi,Premium,2000,4,3,0,23,1,1,1,Semi-Furnished,12
17976824,Mumbai,Mid,906,2,2,8,9,0,1,1,Semi-Furnished,8
3703376,Bangalore,Budget,441,1,1,6,16,1,0,0,Semi-Furnished,9
37238940,Delhi,Premium,1939,4,4,5,9,1,1,0,Semi-Furnished,8
19994354,Mumbai,Mid,965,2,1,4,4,1,1,1,Semi-Furnished,9
11070893,Delhi,Mid,870,2,1,8,12,1,1,0,Unfurnished,6
10193961,Hyderabad,Premium,902,2,1,4,4,1,0,0,Unfurnished,14
16202429,Hyderabad,Mid,2091,4,3,8,9,1,1,0,Unfurnished,10
10749510,Bangalore,Mid,1022,2,1,1,6,1,1,0,Semi-Furnished,12
33172038,Bangalore,Premium,1981,4,3,2,3,1,1,1,Fully Furnished,4
6790138,Noida,Budget,1500,3,2,5,6,1,1,0,Semi-Furnished,3
9797090,Bangalore,Budget,1494,3,2,3,4,1,1,0,Unfurnished,7
12678060,Delhi,Mid,974,2,2,0,2,0,0,0,Unfurnished,9
18606528,Delhi,Premium,1062,2,1,0,15,1,1,0,Unfurnished,11
18225330,Bangalore,Mid,1553,3,3,6,7,1,0,0,Fully Furnished,9
3925031,Pune,Budget,811,2,2,1,5,0,1,0,Unfurnished,18
28509625,Delhi,Mid,1984,4,4,0,7,1,1,1,Fully Furnished,10
16664950,Pune,Premium,1319,3,2,9,12,0,1,0,Fully Furnished,8
34979057,Mumbai,Mid,1576,3,2,2,2,1,1,0,Fully Furnished,8
8035252,Bangalore,Budget,1092,2,1,2,8,1,1,1,Semi-Furnished,9
10617873,Pune,Mid,1426,3,3,1,7,1,1,1,Unfurnished,9
13098388,Delhi,Mid,985,2,1,7,19,1,1,0,Semi-Furnished,7
4248894,Hyderabad,Budget,746,2,1,6,8,1,1,0,Unfurnished,6
25772437,Delhi,Mid,2116,4,4,0,3,1,0,1,Unfurnished,10
8592675,Pune,Budget,1585,3,2,2,5,1,1,0,Semi-Furnished,4
31956705,Mumbai,Mid,1638,3,3,0,9,1,1,0,Semi-Furnished,8
6091438,Kolkata,Budget,1678,3,3,0,2,1,0,0,Unfurnished,3
17023868,Delhi,Mid,1353,3,3,15,18,1,1,1,Unfurnished,7
3712287,Ahmedabad,Budget,1106,2,1,0,2,1,0,0,Unfurnished,8
8203245,Bangalore,Mid,677,1,1,1,2,1,0,0,Fully Furnished,6
10300102,Pune,Budget,1820,4,4,0,2,1,1,0,Fully Furnished,5
13365929,Delhi,Mid,979,2,1,4,11,1,0,1,Semi-Furnished,7
8852594,Ahmedabad,Mid,1456,3,3,2,6,1,1,0,Fully Furnished,10
7477905,Mumbai,Budget,602,1,1,0,2,0,0,0,Semi-Furnished,8
16101969,Mumbai,Mid,712,2,1,7,17,1,1,1,Fully Furnished,3
6752651,Hyderabad,Mid,717,1,1,3,3,1,0,1,Fully Furnished,8
32530793,Mumbai,Mid,1486,3,2,0,5,1,1,1,Fully Furnished,8
13963104,Delhi,Budget,1609,3,2,2,3,0,0,0,Semi-Furnished,7
10529292,Noida,Premium,992,2,1,3,22,1,1,0,Fully Furnished,1
3463781,Jaipur,Budget,1059,2,1,5,13,0,1,1,Semi-Furnished,13
16466720,Bangalore,Mid,1721,4,4,8,12,1,0,0,Unfurnished,13
8605534,Noida,Premium,953,2,1,1,2,0,0,1,Unfurnished,7
17462568,Hyderabad,Mid,2101,4,3,6,7,1,1,0,Semi-Furnished,8
24920324,Delhi,Mid,2034,4,3,0,8,1,1,0,Unfurnished,7
16604190,Pune,Mid,2303,5,4,1,5,1,1,1,Unfurnished,8
15477542,Chennai,Mid,2007,4,4,3,5,1,1,0,Semi-Furnished,6
6682059,Jaipur,Premium,901,2,2,10,16,0,1,1,Semi-Furnished,13
22407284,Delhi,Budget,2391,5,4,2,2,0,0,0,Fully Furnished,9
20629468,Chennai,Premium,1817,4,4,6,9,1,1,0,Semi-Furnished,10
45403827,Mumbai,Mid,2074,4,3,2,5,1,1,1,Fully Furnished,8
12437327,Mumbai,Mid,633,1,1,2,10,1,0,0,Semi-Furnished,7
54248169,Mumbai,Mid,2754,5,4,3,3,0,0,1,Semi-Furnished,14
6214752,Jaipur,Mid,1323,3,2,3,4,1,1,1,Unfurnished,9
9281527,Kolkata,Mid,1592,3,3,7,8,1,0,0,Unfurnished,3
3948521,Pune,Budget,599,1,1,13,24,1,1,1,Fully Furnished,10
6961228,Hyderabad,Mid,930,2,2,2,24,0,0,0,Unfurnished,5
41865301,Delhi,Premium,2389,5,5,1,4,1,1,1,Unfurnished,11
29673257,Mumbai,Mid,1369,3,3,0,2,1,0,1,Fully Furnished,5
13004720,Delhi,Mid,936,2,1,7,8,1,1,1,Semi-Furnished,7
30284897,Bangalore,Premium,2024,4,3,6,6,0,0,0,Semi-Furnished,8
6094402,Pune,Mid,663,1,1,7,13,1,1,0,Fully Furnished,9
8721323,Hyderabad,Mid,1132,2,1,0,7,1,1,1,Unfurnished,8
18082876,Mumbai,Mid,806,2,2,3,7,1,0,0,Fully Furnished,5
11853209,Mumbai,Budget,905,2,2,2,10,0,1,1,Semi-Furnished,4
22050298,Mumbai,Mid,1155,2,1,3,3,1,0,0,Unfurnished,9
9611368,Bangalore,Mid,912,2,1,0,10,1,1,0,Semi-Furnished,6
9156773,Noida,Premium,993,2,2,5,7,1,1,1,Unfurnished,13
